"MEASURE - Index"

,YEAR,"2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Saint Vincent and the Grenadines","  Industry activity",0.3513291478,0.359030813,0.3953177631,0.2517605424,0.4896142185,0.3811826706,0.2854699194,0.2777439654,0.2647960484,0.1974986941,0.2349397838,0.2344328463
"Saint Vincent and the Grenadines","  Access to finance",0.6543866396,0.6745337248,0.6663318276,0.6604637504,0.6718304753,0.6711277366,0.6393489838,0.6207284927,0.6214219928,0.6431103349,0.6366716027,0.6393254995
"Sao Tome and Principe","Overall index",0.2044498175,0.1596073508,0.147131741,0.2337010056,0.1452031732,0.1542381793,0.1784730703,0.1923154145,0.2012848556,0.1620419174,0.1325231344,0.1179841012
"Sao Tome and Principe","  ICT",0.1707446277,0.139393568,0.1425541043,0.1512391269,0.1504153758,0.1739822328,0.2328715473,0.2302569896,0.2320557833,0.189335525,0.1799102128,0.1210797131
"Sao Tome and Principe","  Skills",0.2931499779,0.2876229584,0.264139384,0.2757179141,0.2803992331,0.280906707,0.2786765695,0.2890124023,0.2990998626,0.2937289178,0.2985047996,0.2981825173
"Sao Tome and Principe","  Research and Development",0,0,0,0,0,0,0,0,0,0,0,0
"Sao Tome and Principe","  Industry activity",0.3883467317,0.3848486841,0.2807204723,0.4916878641,0.2707021832,0.3627114296,0.3461987674,0.3267518282,0.3966710567,0.3054852188,0.2429142445,0.2875416875
"Sao Tome and Principe","  Access to finance",0.5596750379,0.547976613,0.5794878602,0.5899111629,0.6051564217,0.5917097926,0.526927948,0.4685334563,0.46785146,0.4870122373,0.4745261967,0.4581364095
"Saudi Arabia","Overall index",0.3875294924,0.3540688157,0.3810916841,0.4165472686,0.4234889746,0.4733380675,0.5102733374,0.5730198026,0.56185323,0.5418293476,0.550968647,0.5675322413
"Saudi Arabia","  ICT",0.2012107968,0.2103522569,0.241914317,0.2587271631,0.3950617909,0.46560058,0.4664404094,0.6232445836,0.4938316047,0.5527999997,0.5872126818,0.6324976087
"Saudi Arabia","  Skills",0.523121655,0.5111896992,0.5091216564,0.5010939837,0.5441256762,0.5542994738,0.5876860023,0.6246765852,0.6384011507,0.5653804541,0.5790221095,0.5835405588
"Saudi Arabia","  Research and Development",0.240954712,0.2890639007,0.3516026437,0.3691053987,0.4273121953,0.4512329996,0.4826689661,0.5169326067,0.5211463571,0.5003749728,0.5253248215,0.5506877899
"Saudi Arabia","  Industry activity",0.4269943535,0.3712292314,0.3288068473,0.3763756454,0.2701737881,0.3803015053,0.3212276101,0.2799139023,0.3251445591,0.2921142876,0.3063529134,0.2867893577
"Saudi Arabia","  Access to finance",0.5988289118,0.6168156862,0.6396024227,0.5974941254,0.5768963099,0.5848380923,0.5772560239,0.5813475847,0.641392529,0.677202642,0.6563310027,0.6651979089
"Senegal","Overall index",0.1510720998,0.1530181319,0.1754809916,0.2168814689,0.1634741426,0.1664563566,0.1708620638,0.199373886,0.1831131876,0.1787565202,0.1833438128,0.2371579558
"Senegal","  ICT",0.2247478962,0.1750204414,0.2440492958,0.241150707,0.2293837368,0.1884945929,0.1770629138,0.1802950948,0.1383695751,0.2003975213,0.1943648905,0.3285344243
"Senegal","  Skills",0.1590099037,0.1511829644,0.1475998759,0.1371373832,0.1387746483,0.1441549957,0.1413665265,0.1382723749,0.1419976652,0.1332287043,0.143960163,0.1525075585
"Senegal","  Research and Development",0.0344934203,0.0720966011,0.0350575186,0.0556603111,0.0700174868,0.0883796811,0.0951403528,0.1056111455,0.0981944352,0.1344497949,0.1674087793,0.2033279091
"Senegal","  Industry activity",0.4122688174,0.4621140659,0.4839562178,0.4793238044,0.390291214,0.4915085137,0.419411093,0.4268895686,0.4308289289,0.3401788175,0.3425745666,0.3478309512
"Senegal","  Access to finance",0.4194552302,0.461260438,0.4450113475,0.4592590332,0.4990576506,0.4973806143,0.4796729684,0.4652246535,0.4673875272,0.4973320961,0.5098078251,0.5110072494
"Serbia","Overall index",0.4571899772,0.4325538576,0.4393411875,0.5242618918,0.5072454214,0.5272097588,0.5285457969,0.5589050055,0.5554597974,0.5639390349,0.551027,0.5868062973
"Serbia","  ICT",0.3487868309,0.226839155,0.239977479,0.4365342855,0.4341187477,0.53304708,0.5225543976,0.5876674652,0.6202049851,0.7046973705,0.6905549169,0.7299961448
"Serbia","  Skills",0.6297718287,0.6094866991,0.6134904027,0.5881702304,0.5896371603,0.5849967003,0.5569184422,0.57213521,0.5624576211,0.485666126,0.5001122355,0.4987988174
"Serbia","  Research and Development",0.1975755841,0.2146386504,0.2258737087,0.23578915,0.3130553663,0.2344738692,0.2841437161,0.3029922247,0.2806251645,0.3149688244,0.288030237,0.353954047
"Serbia","  Industry activity",0.5523296595,0.5992059112,0.5891410708,0.6263973117,0.5764943957,0.6604186893,0.6107344031,0.6170262694,0.6302589178,0.6127929091,0.6240612268,0.6228732467
"Serbia","  Access to finance",0.5664808154,0.6116530895,0.6108160615,0.6393678784,0.6359913945,0.6382704377,0.58153373,0.5615940094,0.5641240478,0.5918226838,0.5858169198,0.6021021605
"Sierra Leone","Overall index",0.0781373829,0.061325632,0.1361560524,0.1186059639,0.0972479135,0.0906770676,0.0889404342,0.0876551494,0.1008503586,0.0931234658,0.0610915571,0.0530736707
"Sierra Leone","  ICT",0.1507202238,0.1131595969,0.1103337705,0.1097044349,0.0987510383,0.0397925004,0.1340630352,0.1343705505,0.1402260214,0.1285467148,0.1389794201,0.04773774
"Sierra Leone","  Skills",0.1691415608,0.154443875,0.1456813365,0.1357028782,0.1327544004,0.1183327883,0.1128932312,0.1151763499,0.1129789576,0.0983111262,0.1085684076,0.1130079553
"Sierra Leone","  Research and Development",0,0,0,0,0,0,0,0,0.0327314734,0,0,0.0318885408
"Sierra Leone","  Industry activity",0.4698784053,0.5123541951,0.6414157152,0.5164601803,0.5283046365,0.694405973,0.6261677146,0.4103094637,0.4787485301,0.481700629,0.5028522015,0.5112875104
"Sierra Leone","  Access to finance",0.1456182152,0.1931347549,0.2540242076,0.2355864942,0.2554836273,0.2047618032,0.0895534307,0.0518006869,0.0733569786,0.1161362082,0.0857798457,0.1281952113
"Singapore","Overall index",0.8027128577,0.8335599303,0.8356775641,0.8246123195,0.8403142691,0.9091926217,0.9593337178,0.9628583193,0.9678472281,0.9462147951,0.9477117658,0.9524301887
"Singapore","  ICT",0.6364210844,0.6595183611,0.724750936,0.656840086,0.6528637409,0.8580857515,0.9297663569,0.9912759662,1,0.9689098597,0.973875463,0.9709732533
"Singapore","  Skills",0.8606553674,0.8651227355,0.8569523692,0.8391286731,0.8866596818,0.8680471182,0.883343935,0.8808216453,0.8954480886,0.7942228317,0.8105349541,0.8170468211
"Singapore","  Research and Development",0.5014163852,0.5031636953,0.5201203227,0.5483863354,0.5726064444,0.5510005355,0.5693604946,0.5751225948,0.5711036921,0.5721253157,0.5947261453,0.6027371287
"Singapore","  Industry activity",0.8419985175,0.8368321657,0.8311014771,0.8395672441,0.8232710361,0.86154145,0.8658543825,0.8808267713,0.9011694193,0.8870443106,0.8823817372,0.8786670566
"Singapore","  Access to finance",0.7747843266,0.8284004331,0.8089877367,0.7962729931,0.8184911609,0.8290510774,0.834926486,0.8366072774,0.8316113949,0.8622514009,0.85524863,0.8597413301
"Slovakia","Overall index",0.6123040915,0.5919827819,0.6311999559,0.6532286406,0.6599466801,0.6843569875,0.6436495185,0.639439106,0.6368314624,0.6653318405,0.6931323409,0.690993011
"Slovakia","  ICT",0.7230418324,0.5808444023,0.6004828215,0.6238647699,0.7263489366,0.7078034878,0.5840942264,0.5685617328,0.5702184439,0.8258923888,0.8442904949,0.8454961181
"Slovakia","  Skills",0.7012730241,0.6924921274,0.6972126961,0.6836317778,0.7017484903,0.6491376758,0.6281929612,0.6215083599,0.6094113588,0.5392299294,0.5499596,0.5484315157
"Slovakia","  Research and Development",0.2555418015,0.2111702412,0.3582096398,0.3653666973,0.3558223546,0.4307999611,0.3833483458,0.3868057132,0.3943139315,0.362020731,0.4177891016,0.4123975635
"Slovakia","  Industry activity",0.6703019142,0.7174940109,0.6941759586,0.7186473608,0.6892255545,0.7647458911,0.7588416338,0.7674798965,0.7593619823,0.7235220671,0.7418946624,0.7351750731
"Slovakia","  Access to finance",0.6005575657,0.6337615252,0.6359298229,0.627484858,0.6426392794,0.6370508671,0.6170907021,0.6090378761,0.6271913052,0.6728234887,0.6827400923,0.6976181865
"Slovenia","Overall index",0.692476511,0.6751034856,0.6581057906,0.7001625896,0.68732512,0.6843693256,0.6767675281,0.6732860804,0.6997787952,0.7033807039,0.7036288381,0.6919049025
"Slovenia","  ICT",0.6040745378,0.4809327722,0.4879872501,0.5224417448,0.5406575799,0.5003893971,0.4752123952,0.4809525311,0.6678138971,0.7980502844,0.7972882986,0.8234539628
"Slovenia","  Skills",0.8573430777,0.858931303,0.8610719442,0.8411823511,0.8587439656,0.8235652447,0.8232076764,0.8446913362,0.8249332309,0.7255247831,0.7383669019,0.7414421439
"Slovenia","  Research and Development",0.3539113104,0.3426015675,0.3127992749,0.3773431182,0.3789937794,0.3830591738,0.3842825592,0.3771089315,0.3576603532,0.3614129424,0.3672939539,0.3166010082
"Slovenia","  Industry activity",0.6362042427,0.6790943742,0.6692390442,0.6970027089,0.6751089096,0.734621644,0.710418582,0.7210008502,0.7247610092,0.6861727834,0.6987661719,0.6988252997
"Slovenia","  Access to finance",0.7361220121,0.7735149264,0.7744332552,0.7717644572,0.7654505968,0.7527752519,0.6882781982,0.6311981082,0.6136921048,0.6240249872,0.6127697229,0.6132591963
"South Africa","Overall index",0.5041705966,0.4692081213,0.4562995136,0.4805864692,0.4683069885,0.4853124022,0.5274463892,0.5669362545,0.5354343653,0.5470966697,0.5473477244,0.5487702489
"South Africa","  ICT",0.1933199316,0.1500307024,0.1499422938,0.1571522951,0.2153106183,0.3195077777,0.3990912139,0.4101846218,0.3550945818,0.5016039014,0.5329856873,0.5492999554
"South Africa","  Skills",0.5559070706,0.5343666077,0.5207034945,0.4970497489,0.5036790371,0.4805897176,0.4763145447,0.468729496,0.4493767023,0.4036085606,0.409083724,0.4080764353
"South Africa","  Research and Development",0.429776758,0.4290956855,0.4326520264,0.4156643152,0.4072582722,0.3528209627,0.3905567825,0.4728888273,0.4277266264,0.4423862994,0.4505701363,0.4477330744
"South Africa","  Industry activity",0.4652492702,0.5166868567,0.4802367985,0.5350660086,0.4902761877,0.5642044544,0.5091483593,0.5293534398,0.5451979041,0.4992779791,0.5022473931,0.49067536
"South Africa","  Access to finance",0.9075367451,0.908338666,0.901233077,0.8977128863,0.8804426789,0.8849734664,0.8771747351,0.8760309815,0.8768703938,0.8982159495,0.8997462392,0.8907207251
"Spain","Overall index",0.7689653039,0.76480937,0.7592523694,0.7766389251,0.7768200636,0.7849566936,0.7936450839,0.7746194005,0.7765449286,0.828083992,0.8183705211,0.8255853653
"Spain","  ICT",0.5830618143,0.4732528329,0.495734632,0.5144760013,0.5195713043,0.4990342557,0.4827763736,0.4757010043,0.4911427796,0.8365377188,0.8537298441,0.8871269226
"Spain","  Skills",0.7397443056,0.7359652519,0.7410698533,0.7317124009,0.7525171638,0.7549871802,0.7592764497,0.7596257329,0.7499119639,0.6679181457,0.6822208762,0.6842812896
"Spain","  Research and Development",0.6513040066,0.669752419,0.683845818,0.6944221854,0.6994934678,0.6906596422,0.7082726359,0.6706857085,0.6800490618,0.673206985,0.6608623266,0.6564413309
"Spain","  Industry activity",0.6257554293,0.6678546667,0.6544880867,0.6833192706,0.6502380371,0.7077938914,0.6753199697,0.6774799824,0.6817622781,0.641441226,0.649448514,0.6505529284
"Spain","  Access to finance",0.9176014066,0.9523750544,0.9407753944,0.9300408363,0.9200645685,0.9015150666,0.8729727864,0.8412256837,0.8252620697,0.8368095756,0.8195400834,0.8116369843
"Sri Lanka","Overall index",0.3326018155,0.2894055843,0.2734895051,0.3513421416,0.3157240748,0.3173892796,0.3124467134,0.3693765104,0.3703685403,0.3539983928,0.3711613119,0.3815886676
"Sri Lanka","  ICT",0.207001552,0.1608384252,0.1662692279,0.2475233078,0.3170925081,0.2894347608,0.2814135551,0.3473681808,0.3592348397,0.2694218159,0.3244278729,0.4174877703
"Sri Lanka","  Skills",0.4978014827,0.4887284338,0.4777624309,0.453964442,0.4580921233,0.4415857792,0.4382486343,0.4281823039,0.436801672,0.3917053044,0.4070678055,0.4079322517
"Sri Lanka","  Research and Development",0.1438349932,0.1081448868,0.1051725969,0.1893382818,0.1487146318,0.1425694525,0.1553829163,0.2218750417,0.2057305127,0.3169443905,0.3090343773,0.2586981356
"Sri Lanka","  Industry activity",0.4461498559,0.4722522199,0.4087848663,0.4616369903,0.36078614,0.4711484313,0.3791372776,0.4368003905,0.4415061772,0.3537873924,0.4107131958,0.4060863554
"Sri Lanka","  Access to finance",0.5820609927,0.5628450513,0.5107690096,0.501213789,0.5825648904,0.5768678784,0.5438256264,0.5306947231,0.5695872903,0.6168087125,0.6142711043,0.6237251759
"Sudan","Overall index","_","_","_","_",0.0535566695,0.047385212,0.03390361,0.0530930758,0.0269196145,0.0303403083,0.014126936,0.0356416032
"Sudan","  ICT","_","_","_","_",0.2077498436,0.1593404263,0.1662084162,0.1674117446,0.1730946004,0.1904916018,0.1471376121,0.2269085497
"Sudan","  Skills","_","_","_","_",0.1278539449,0.0904996544,0.0901964754,0.0858185664,0.0809137225,0.0704483315,0.0749137774,0.0739883631
"Sudan","  Research and Development","_","_","_","_",0.0350087434,0.1083795056,0.1016690359,0.1152565405,0.1246203557,0.1458520144,0.16091609,0.1400645971
"Sudan","  Industry activity","_","_","_","_",0.1971069872,0.2978505194,0.1405085623,0.1428402066,0.0718424246,0.0334908143,0,0.0151233859
"Sudan","  Access to finance","_","_","_","_",0.3296898603,0.3290700614,0.2504358292,0.1584801972,0.1416893154,0.2182992697,0.218313396,0.3133179247
"Sudan (...2011)","Overall index",0.0595100634,0.0525950976,0.0545280017,0.1160569116,"_","_","_","_","_","_","_","_"
"Sudan (...2011)","  ICT",0.0963343456,0.1098059788,0.1095308736,0.1126549616,"_","_","_","_","_","_","_","_"
"Sudan (...2011)","  Skills",0.169599399,0.1444330513,0.1517994404,0.1431684643,"_","_","_","_","_","_","_","_"
"Sudan (...2011)","  Research and Development",0.0344934203,0.0720966011,0.0555648655,0.0985879675,"_","_","_","_","_","_","_","_"
"Sudan (...2011)","  Industry activity",0.1571979672,0.2463927567,0.1938364953,0.2707685232,"_","_","_","_","_","_","_","_"
"Sudan (...2011)","  Access to finance",0.372931093,0.3468688428,0.3514767587,0.329169184,"_","_","_","_","_","_","_","_"
"Suriname","Overall index",0.2878432274,0.2480965406,0.2695004046,0.3175024092,0.2953553796,0.3370801806,0.320061475,0.334335953,0.3509119451,0.3027434051,0.3401388526,0.3382852972
"Suriname","  ICT",0.1437145621,0.1354843825,0.1711609364,0.2928238511,0.2801918685,0.4993157387,0.4724648893,0.3642600775,0.3705743849,0.294188261,0.3692176342,0.396400094
"Suriname","  Skills",0.5115442276,0.5086336732,0.5065603852,0.4235353172,0.5309557319,0.5178406835,0.5161193013,0.5089973807,0.5045093298,0.4521206021,0.4556491673,0.4528885484
"Suriname","  Research and Development",0,0,0,0,0,0,0,0.0333166122,0,0.037268959,0,0.0505421646
"Suriname","  Industry activity",0.4920924902,0.3966180682,0.3918543756,0.4370983839,0.3899249732,0.3956693113,0.2543164492,0.3731743693,0.5285171866,0.3220998943,0.5254023671,0.4632259309
"Suriname","  Access to finance",0.4824855328,0.5155290961,0.4988088608,0.4876274765,0.4981499612,0.4972601235,0.4929090142,0.4855664968,0.5353098512,0.5740091205,0.5379707813,0.4999730289
"Sweden","Overall index",0.9027599096,0.9208916426,0.9143779278,0.9224191308,0.926710546,0.9453305006,0.9443774819,0.9869803786,0.9852511287,0.9787996411,0.9575511813,0.9645707011
"Sweden","  ICT",0.7989042997,0.7901302576,0.8264353275,0.8863765001,0.8657191992,0.8799146414,0.8216714859,1,0.9722272158,0.991748631,0.9671760201,1
"Sweden","  Skills",0.8899828792,0.8667966723,0.8596121669,0.8314791322,0.8476119041,0.8297030926,0.8284905553,0.857034564,0.8865048289,0.8154243231,0.8286292553,0.8282788396
"Sweden","  Research and Development",0.6275789142,0.6227531433,0.6197041869,0.6065333486,0.6297749281,0.6264334917,0.6251114011,0.6352117658,0.6490533948,0.6552589536,0.6465857625,0.6443738937
"Sweden","  Industry activity",0.7925024033,0.8133999705,0.8185530305,0.8317546844,0.8140339255,0.8392929435,0.8345049024,0.8383532166,0.8337133527,0.8024017811,0.7917788625,0.7805549502
"Sweden","  Access to finance",0.8301840425,0.8703208566,0.865175128,0.8539897799,0.855416894,0.8567169309,0.8472058177,0.8396296501,0.8405224681,0.8707491755,0.8720491529,0.87848562
"Switzerland, Liechtenstein","Overall index",0.9336426854,0.9155555367,0.8989933729,0.9146180153,0.9285482764,0.9608768225,0.9586392641,0.942866087,0.9241276979,0.9820677042,0.9652338028,0.9679684639
"Switzerland, Liechtenstein","  ICT",0.7292850614,0.5773328543,0.5906401277,0.6776617765,0.6780697703,0.7660902143,0.714758575,0.6923187971,0.607345283,0.9243033528,0.9107006788,0.9242351055
"Switzerland, Liechtenstein","  Skills",0.8801830411,0.8719089031,0.8588647842,0.8186235428,0.8436113,0.8328262568,0.8349061608,0.8404279947,0.8441496491,0.7615186572,0.7743210793,0.7743023634
"Switzerland, Liechtenstein","  Research and Development",0.6840526462,0.6823533773,0.6982139945,0.7009738088,0.7157576084,0.7006428242,0.6987298727,0.6833219528,0.6869678497,0.6748910546,0.6672984958,0.6622945666
"Switzerland, Liechtenstein","  Industry activity",0.8880853653,0.8946342468,0.8892368674,0.8963447213,0.8854809403,0.8828686476,0.869525671,0.8966065645,0.8956254125,0.8831543326,0.8849927783,0.8806071281
"Switzerland, Liechtenstein","  Access to finance",0.9034722447,0.921987474,0.9202800393,0.9107925892,0.9097654819,0.9128052592,0.9046581388,0.9033685923,0.9117147326,0.9455191493,0.9406313896,0.9455295205
"Tajikistan","Overall index",0.2211004645,0.1985852122,0.186495617,0.1758933067,0.1356614083,0.0867028162,0.1150635704,0.1460804045,0.1769470721,0.1290811747,0.0930387676,0.1045789197
"Tajikistan","  ICT",0.1106528565,0.1029157713,0.1101119295,0.1181293726,0.1142674237,0.0629848912,0.0673849136,0.0722679049,0.1373188049,0.1135660782,0.1181082428,0.1016664207
"Tajikistan","  Skills",0.3893794417,0.367770642,0.3620578349,0.339166075,0.3402918875,0.3199248612,0.3145142794,0.3055756092,0.2993017733,0.2619745135,0.2662308514,0.2661350965
"Tajikistan","  Research and Development",0.0344934203,0,0,0,0.0554875508,0,0.0338896737,0.0333166122,0.0518781506,0.0511035286,0,0.0637770966
"Tajikistan","  Industry activity",0.3574157655,0.428362757,0.3859009445,0.353268981,0.2996189296,0.3538861275,0.3009242713,0.3183448315,0.3889991939,0.3188436925,0.3097544312,0.3169180751
"Tajikistan","  Access to finance",0.5305755734,0.5414623022,0.4838691652,0.3690595329,0.4144243598,0.3892166317,0.4001373053,0.4107422531,0.4227561355,0.4071367383,0.3243476152,0.3125719428
"Tanzania, United Republic of","Overall index",0.0901909322,0.1360259801,0.0798046514,0.1077811345,0.063752532,0.0633535832,0.0459215082,0.0474272519,0.10878703,0.0607376397,0.0614183843,0.1230875701
"Tanzania, United Republic of","  ICT",0.199857384,0.2946872711,0.0767981634,0.0814889073,0.070839718,0.0820443034,0.0778773949,0.0750579536,0.1449429542,0.1929957271,0.1700803638,0.2191142291
"Tanzania, United Republic of","  Skills",0.1362649202,0.1299054176,0.1214789599,0.1165697426,0.1082517505,0.086792551,0.0743410289,0.0379523747,0.04083566,0.0551774874,0.0559304766,0.055741068
"Tanzania, United Republic of","  Research and Development",0.0344934203,0.0720966011,0.0906223953,0.0351177454,0.0982819721,0.1025697812,0.1016690359,0.0773587748,0.0846096501,0.1155890226,0.1532728225,0.1516264379
"Tanzania, United Republic of","  Industry activity",0.2847487628,0.4185479879,0.3624752164,0.3868370056,0.3217389882,0.4454157054,0.3045515418,0.2618983388,0.4869292974,0.1859567165,0.199652195,0.4441798925
"Tanzania, United Republic of","  Access to finance",0.351287663,0.3614566028,0.3248629868,0.3263618052,0.3582489789,0.360486269,0.3106323481,0.2923410237,0.3156440556,0.324216336,0.3128084838,0.3264709413
"Thailand","Overall index",0.4599918723,0.4213855267,0.5132611394,0.5334156752,0.5270517468,0.4985241294,0.4931793511,0.5425835252,0.5530180931,0.5636766553,0.5659691691,0.5930729508
"Thailand","  ICT",0.1879398525,0.1650224924,0.4787714183,0.4978416562,0.5263302922,0.5328966975,0.4276912808,0.4639721811,0.5442934036,0.6040463448,0.6218375564,0.6283895969
"Thailand","  Skills",0.4619286656,0.4255396724,0.4094390571,0.3952358067,0.3853472471,0.378156215,0.372733891,0.3740469515,0.3824132979,0.3505451381,0.3721415102,0.388055712
"Thailand","  Research and Development",0.2512984872,0.2639430463,0.3031552434,0.3035547733,0.350528717,0.2474805266,0.3064043224,0.3799726963,0.3426027,0.383618176,0.4001888931,0.4460052252
"Thailand","  Industry activity",0.6997097135,0.7105985284,0.7106317282,0.7197471261,0.6715841889,0.7231279016,0.6848871112,0.7111594677,0.7138925791,0.6785013676,0.6742969751,0.6863473058
"Thailand","  Access to finance",0.8212185502,0.8456022143,0.8355224133,0.8409950137,0.86620754,0.869356215,0.8663936853,0.8672625422,0.8799136281,0.9028644562,0.8956248164,0.9005047083
"Timor-Leste","Overall index",0.1790766418,0.0753607452,0.0664664954,0.1275045872,0.0276763048,0.009327854,0.068852216,0.1296037436,0.1034192592,0.0809394792,0.0758982822,0.0898163021
"Timor-Leste","  ICT",0.0917621255,0.0737148523,0.0748613179,0.0794974715,0.0690278709,0.0843021572,0.222947225,0.2310284078,0.2575928569,0.0687833205,0.0612904541,0.0251478143
"Timor-Leste","  Skills",0.4333540499,0.4312842488,0.439383328,0.404263705,0.4285328388,0.4260745049,0.4177988172,0.4147274792,0.418279916,0.3587315679,0.3626649082,0.360550195
"Timor-Leste","  Research and Development",0,0,0,0,0,0,0,0,0,0,0.0505602807,0.0318885408
"Timor-Leste","  Industry activity",0.264729619,0.3439982235,0.1858175248,0.3699253798,0.1568212807,0.1197378263,0.0142448237,0.1206740215,0.0392889157,0.2318023145,0.1142639592,0.295892626
"Timor-Leste","  Access to finance",0.4523489177,0,0.0441178903,0,0,0,0,0.0445916057,0.1317339987,0.2027002722,0.2584348321,0.2548737824
"Togo","Overall index",0.1318848431,0.1049248353,0.1341945082,0.1689372808,0.1198979095,0.0990092754,0.1062921658,0.1667585373,0.1647709608,0.1791601032,0.1675135344,0.1718205363
"Togo","  ICT",0.1004211977,0.0793688297,0.0792192295,0.0824846104,0.0713417828,0.0129549708,0.0144023681,0.0142313913,0.0783262253,0.099990882,0.1074714735,0.1275327206
"Togo","  Skills",0.2664133012,0.2272140384,0.233945027,0.2323021889,0.2466533333,0.2446057498,0.2424202859,0.2429017574,0.2364806533,0.2107608616,0.2143784314,0.2144877017
"Togo","  Research and Development",0,0,0.0350575186,0,0.0350087434,0,0,0,0.0327314734,0.0644854754,0.0824602693,0.0505421646
"Togo","  Industry activity",0.2429887801,0.3475319445,0.3722482324,0.399969846,0.2870675921,0.4095659554,0.3286670446,0.5238910913,0.3545818329,0.4135183394,0.3595978618,0.4043954611
"Togo","  Access to finance",0.4965267181,0.4622660279,0.4518270791,0.4653294683,0.5354103446,0.547659874,0.5640730858,0.5288549662,0.5610625744,0.593043685,0.579369545,0.5717277527
"Trinidad and Tobago","Overall index",0.3164602518,0.3380379677,0.2799516022,0.324309051,0.2777392864,0.3004897833,0.3094273508,0.37118873,0.400202632,0.3769835234,0.420617789,0.4474659264
"Trinidad and Tobago","  ICT",0.2620790303,0.2211890221,0.236103788,0.2900923491,0.2974627316,0.2890774608,0.2983052433,0.4974917173,0.5309280157,0.5593049526,0.706651628,0.7185245156
"Trinidad and Tobago","  Skills",0.5291954875,0.5122781396,0.5046845675,0.4852393866,0.491697818,0.4747111797,0.4834923744,0.4785398245,0.4783341587,0.4314745665,0.4466417432,0.4460698366
"Trinidad and Tobago","  Research and Development",0.0689868405,0.0931835026,0.0350575186,0.0556603111,0.0350087434,0.0683798641,0.1214932352,0.0861221924,0.1173411235,0.1416203529,0.0740694776,0.0956656411
"Trinidad and Tobago","  Industry activity",0.2942732275,0.5334993601,0.3016312122,0.3282074928,0.2895492613,0.4235243499,0.3051775992,0.3313210607,0.4320464432,0.3023109436,0.4035548866,0.4349767566
"Trinidad and Tobago","  Access to finance",0.5681364536,0.5615432858,0.610650301,0.5438404679,0.5354098082,0.5319365859,0.4935581088,0.4841100574,0.5268260241,0.5790323019,0.5822586417,0.5879725218
"Tunisia","Overall index",0.4024819732,0.3762147725,0.4394881427,0.4834243357,0.4952373803,0.4897669256,0.4955912232,0.525727272,0.509496212,0.4831809402,0.493694365,0.5105689168
"Tunisia","  ICT",0.1638427377,0.1495721787,0.3404479921,0.3734321892,0.4416020811,0.4200684726,0.401379019,0.4578899145,0.4611083567,0.4444830716,0.4409612119,0.5185286999
"Tunisia","  Skills",0.5675814748,0.5483446717,0.5445713997,0.5370965004,0.5320364833,0.5222377777,0.5188119411,0.516795516,0.506667614,0.4557671845,0.4714792967,0.4711277187
"Tunisia","  Research and Development",0.2168050557,0.2120592743,0.2530145347,0.2317740321,0.2916882634,0.284720391,0.2988297641,0.3234931529,0.2716453373,0.2739296257,0.3190699816,0.3222725689
"Tunisia","  Industry activity",0.4794784486,0.5434137583,0.5304146409,0.608771801,0.5993719101,0.6537142992,0.6156637073,0.629570663,0.6406541467,0.6047961712,0.6117424965,0.626894474
"Tunisia","  Access to finance",0.69272542,0.7195273042,0.7094871998,0.7251183987,0.7508869767,0.7444373369,0.725687027,0.7174746394,0.7262247801,0.7601685524,0.7706536651,0.7203866243
"Turkey","Overall index",0.4483041167,0.4409241676,0.4830738604,0.4723467827,0.4604128897,0.4611543119,0.479501307,0.5076531172,0.5177263021,0.5328879952,0.5288187861,0.5461271405
"Turkey","  ICT",0.3975839913,0.3484887183,0.5865309834,0.385032326,0.3891375363,0.3688109517,0.3549165428,0.3475916982,0.3653019369,0.4993457198,0.5229733586,0.5373868942
"Turkey","  Skills",0.4901440442,0.4841583669,0.4650802612,0.4588491917,0.4947843552,0.5015279651,0.4861453176,0.5013511181,0.5199154019,0.4599612951,0.4661578238,0.466645658
"Turkey","  Research and Development",0.4336687028,0.4290806353,0.3864079118,0.4256412387,0.4430814385,0.4187896848,0.4650952816,0.502851665,0.4869127274,0.5202949047,0.5029773116,0.5449628234
"Turkey","  Industry activity",0.4394845068,0.4801722169,0.4560488164,0.4977401495,0.4404861927,0.5254617333,0.4643143713,0.4720334709,0.4881435037,0.437240541,0.4639796913,0.4707818031
"Turkey","  Access to finance",0.5783600807,0.5916730165,0.59452492,0.6269749403,0.6568206549,0.6629345417,0.6714433432,0.6690186858,0.6846619844,0.7220758796,0.7222329974,0.7204589248
"Uganda","Overall index",0.1438996494,0.1545671672,0.1416518986,0.1965708286,0.151080817,0.138133809,0.1350446045,0.1624285579,0.1656353027,0.1653555334,0.1566327512,0.1803930998
"Uganda","  ICT",0,0.0863042027,0.1058508605,0.1182309762,0.1205496266,0.1356492937,0.0667275041,0.0697445869,0.1343666613,0.2258010507,0.2415810525,0.2517040968
"Uganda","  Skills",0.2705446482,0.2570901513,0.2487807572,0.2299923897,0.2260269672,0.2069494575,0.2004395127,0.192066744,0.1902934611,0.166107282,0.1732299924,0.185956195
"Uganda","  Research and Development",0.0344934203,0.083701551,0.0814010724,0.0907780603,0.0700174868,0.0541897602,0.1074277461,0.1152565405,0.0981944352,0.1193123013,0.1303900033,0.1809919178
